player_id,season,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,ppr_sh,name,position,team,rank
00-0030506,2023,93,121,984.0,5,807.0,470.0,50.0,48.01501512007571,0,14.711325709680452,3.361666946743692,3.474720451365091,219.4,15,0.2137809187279152,0.22579742585338555,0.19121236777868186,0.5013093187745812,0.24581563827129652,0.19230769230769232,0.25,0.24336283185840707,0.1603191769210534,Travis Kelce,TE,KCC,3.0
00-0030549,2015,52,74,615.0,13,557.0,233.0,38.0,52.05043489463193,0,15.969806090531028,2.298712349232275,2.1888924585297467,191.5,13,0.17330210772833723,0.14944995975315267,0.14812460267005723,0.379513129395028,0.17708033400518283,0.48148148148148145,0.2360248447204969,0.2712765957446808,0.1549703816398537,Tyler Eifert,TE,CIN,6.0
00-0030710,2018,54,76,569.0,6,623.0,190.0,29.0,13.413879245810676,1,34.26138647963099,2.4239281869513,2.2920645084546054,147.1,16,0.1484375,0.13838294091514883,0.11979823455233292,0.33336260273211904,0.151854817187083,0.21428571428571427,0.1638418079096045,0.17073170731707318,0.10459477523855572,Trey Burton,TE,CHI,8.0
00-0031260,2020,72,110,670.0,6,770.0,288.0,36.0,7.7552556959497645,0,14.401439608294448,3.0931080660842283,3.4186769740021075,176.62,16,0.18302828618968386,0.20749124225276205,0.1315669255367748,0.44053542308673543,0.17650158061116966,0.375,0.1956521739130435,0.21,0.13570078522365814,Logan Thomas,TE,SFO,3.0
00-0031273,2016,57,81,660.0,8,789.0,136.0,40.0,40.33423633050417,0,13.911503504240251,2.32868964311195,2.2088698865450302,171.0,15,0.14917127071823205,0.14213655197261754,0.10318664643399089,0.33746614765544214,0.16654049962149886,0.2857142857142857,0.19138755980861244,0.20253164556962025,0.1281647704276656,Cameron Brate,TE,TB,7.0
00-0031273,2017,48,77,591.0,6,711.0,143.0,33.0,22.422574825409995,0,13.218772596186044,2.067941112045027,1.8289010741783907,143.1,16,0.12727272727272726,0.11519766688269605,0.08708891595615104,0.28306722441524773,0.12828304753635772,0.23076923076923078,0.13580246913580246,0.1449814126394052,0.0993556808398367,Cameron Brate,TE,TB,10.0
00-0031384,2015,58,85,526.0,8,540.0,234.0,27.0,11.69331864651851,1,14.869815690126764,2.4467696856465886,1.9109241815271136,161.7,16,0.14834205933682373,0.11655514785236348,0.11987704918032786,0.31575720728712636,0.13751633986928105,0.25806451612903225,0.15606936416184972,0.1715686274509804,0.11457521434138737,Richard Rodgers,TE,GB,11.0
00-0031387,2018,66,110,750.0,13,1038.0,250.0,39.0,34.167603560166945,0,11.88267236544411,2.687547540439712,3.5451012067446306,222.2,16,0.17080745341614906,0.21375617792421747,0.12696800406297612,0.42721612246359764,0.1632208922742111,0.3333333333333333,0.16455696202531644,0.18840579710144928,0.1321753613705312,Eric Ebron,TE,IND,4.0
00-0031610,2019,90,117,1145.0,3,848.0,578.0,53.0,46.598194456749816,0,24.144423794404535,3.8085424308612676,4.264991772658393,221.0,16,0.2237093690248566,0.24459186616671474,0.2684626103111937,0.5312375464706567,0.27858880778588807,0.13636363636363635,0.27319587628865977,0.25925925925925924,0.15789097663785095,Darren Waller,TE,OAK,3.0
00-0031610,2020,107,145,1196.0,9,1128.0,572.0,69.0,56.188264186114914,1,18.31186831243457,4.45577575966716,3.974657406550379,278.6,16,0.2631578947368421,0.25111308993766696,0.2782101167315175,0.5956273140553967,0.2728724617841661,0.32142857142857145,0.33495145631067963,0.3333333333333333,0.1823035950321289,Darren Waller,TE,LV,2.0
00-0032392,2018,71,88,660.0,4,598.0,237.0,30.0,30.61197376368087,1,19.962999217992117,2.283816904134058,1.8112583942585303,163.0,16,0.1426256077795786,0.11347248576850096,0.11048951048951049,0.3047164002841687,0.1333602748029905,0.1111111111111111,0.12552301255230125,0.12363636363636364,0.09713019020832339,Austin Hooper,TE,NEP,6.0
00-0032392,2019,75,97,787.0,6,629.0,335.0,41.0,25.492557561098973,1,17.674447123094318,2.4063148289312735,1.8950270694977176,191.70000000000002,13,0.1773308957952468,0.14403480650332035,0.20514390691977955,0.38122418889552645,0.19209177446912376,0.24,0.1943127962085308,0.19915254237288135,0.1430938731637406,Austin Hooper,TE,NEP,6.0
00-0033090,2019,55,76,652.0,5,779.0,159.0,36.0,23.48607750300951,1,10.239059033606653,2.225520811441227,2.587274825624105,150.2,12,0.1743119266055046,0.20641229464758876,0.09642207398423287,0.4265977256263279,0.18580792248503847,0.25,0.225,0.22777777777777777,0.1356624155496947,Hunter Henry,TE,NEP,9.0
00-0033090,2020,60,93,613.0,4,741.0,226.0,35.0,18.157682038861033,0,15.83449238620827,2.499440023172955,2.494705618875174,145.3,14,0.16518650088809947,0.17345505617977527,0.11316975463194792,0.3865437962759694,0.15351865765088907,0.14814814814814814,0.17676767676767677,0.17333333333333334,0.10460612518178285,Hunter Henry,TE,NEP,11.0
00-0033090,2021,50,75,603.0,9,726.0,144.0,34.0,34.444384314925315,0,14.069234805895414,2.3528698667007615,3.1208015544153502,164.3,16,0.14097744360902256,0.16990404867774397,0.07468879668049792,0.34738940435572907,0.1478303505761216,0.375,0.1827956989247312,0.20476190476190476,0.11192403062753754,Hunter Henry,TE,NEP,9.0
00-0033110,2019,69,89,734.0,3,591.0,390.0,36.0,28.704143454102432,0,15.98344649720178,2.2405183320758666,2.0412134778976068,160.4,14,0.1545138888888889,0.13677389493172876,0.18589132507149667,0.3411899492787164,0.17360454115421003,0.15,0.18,0.17727272727272728,0.11778355436107563,Tyler Higbee,TE,LAR,8.0
00-0033110,2022,72,108,620.0,3,327.0,404.0,32.0,4.885178858540428,0,25.466033636170938,3.463168950701579,1.5074422908762442,152.0,16,0.21301775147928995,0.09162230316615298,0.23059360730593606,0.3928244697518573,0.18235294117647058,0.2,0.18497109826589594,0.18617021276595744,0.1308652604390874,Tyler Higbee,TE,LAR,6.0
00-0033288,2018,88,136,1377.0,5,996.0,870.0,60.0,65.24452762906024,1,31.387392790413717,4.286749181055294,4.149173361545529,258.7,16,0.2556390977443609,0.2616233254531127,0.3756476683937824,0.5927573069790315,0.32422886743583706,0.19230769230769232,0.29850746268656714,0.28634361233480177,0.18858709122454037,George Kittle,TE,SFO,3.0
00-0033288,2019,85,107,1053.0,5,633.0,602.0,53.0,58.11540713680884,0,24.452254635338047,3.9364630604868296,3.9414622314137246,222.5,14,0.27648578811369506,0.25239234449760767,0.34030525720746185,0.6166425577686288,0.3136729222520107,0.21739130434782608,0.33125,0.31693989071038253,0.17097235242588635,George Kittle,TE,SFO,2.0
00-0033288,2021,71,94,910.0,6,777.0,450.0,42.0,24.574330641205357,0,18.647497603080204,3.141275546896256,3.1964022139367447,198.0,14,0.2186046511627907,0.23856309487258212,0.23100616016427106,0.5187574526422518,0.2431854623196152,0.24,0.24561403508771928,0.24489795918367346,0.15037822401798462,George Kittle,TE,SFO,4.0
00-0033288,2022,60,86,765.0,11,550.0,386.0,36.0,39.60728645684706,0,22.667342252242307,2.961536247789251,2.8015670912900763,200.5,15,0.18695652173913044,0.1774193548387097,0.18656355727404544,0.42237026647966336,0.20670089165090516,0.3793103448275862,0.2057142857142857,0.23039215686274508,0.1442819723093751,George Kittle,TE,SFO,3.0
00-0033288,2023,65,90,1020.0,6,852.0,483.0,42.0,59.67616419156603,0,20.58501109097804,3.13225698386956,3.7727887824881385,203.20000000000002,16,0.1935483870967742,0.22623473181093998,0.2298905283198477,0.47131036609391325,0.2324521422060164,0.1875,0.2131979695431472,0.2096069868995633,0.12726088481386844,George Kittle,TE,SFO,5.0
00-0033757,2020,52,59,586.0,11,457.0,223.0,33.0,43.79369459690683,0,22.51816667785217,1.8899591574148917,1.8447634401160409,176.6,15,0.12240663900414937,0.12206196581196581,0.10654562828475872,0.2812595311557967,0.14891994917407878,0.25,0.1658291457286432,0.18106995884773663,0.11017530725559922,Robert Tonyan,TE,MIN,4.0
00-0033881,2017,64,115,722.0,6,981.0,306.0,37.0,4.166265053462609,0,12.433698991121975,3.1342599059267435,3.861792029808698,173.6,15,0.19827586206896552,0.2321344060577378,0.18658536585365854,0.48312131794963853,0.20349492671927846,0.3157894736842105,0.21637426900584794,0.22631578947368422,0.14855128270952062,Evan Engram,TE,JAC,5.0
00-0033881,2022,73,98,766.0,4,614.0,465.0,33.0,34.6329223110723,1,24.39534508647241,2.8591812935111194,2.620121528898016,176.9,17,0.1644295302013423,0.1410845588235294,0.22827687776141384,0.35951194236083694,0.18466730954676952,0.16,0.15865384615384615,0.15879828326180256,0.11775121145960912,Evan Engram,TE,JAC,5.0
00-0033881,2023,114,143,963.0,4,716.0,516.0,47.0,11.192342287670527,0,31.263083333166275,4.003035382029859,2.507666329243134,230.3,17,0.2306451612903226,0.14374623569564343,0.26639132679401134,0.4609647304919986,0.22001370801919123,0.18181818181818182,0.23618090452261306,0.23076923076923078,0.15737539121759214,Evan Engram,TE,JAC,2.0
00-0033885,2018,56,88,639.0,4,762.0,306.0,27.0,3.529473988000994,0,15.577834312156051,2.469497960121539,2.2345897667862524,143.9,15,0.16356877323420074,0.14747435649312948,0.17,0.3633326450458047,0.15657926978681697,0.14814814814814814,0.15,0.1497584541062802,0.10189486206310543,David Njoku,TE,CLE,9.0
00-0033885,2022,58,80,628.0,4,535.0,332.0,36.0,24.657573101232835,0,22.14341504690826,2.642232659813305,2.1739793767310713,142.0,14,0.17391304347826086,0.14187218244497482,0.24720774385703648,0.3743673111733712,0.20330203949498218,0.23529411764705882,0.23376623376623376,0.23391812865497075,0.12351477828227475,David Njoku,TE,CLE,10.0
00-0033885,2023,81,123,882.0,6,566.0,599.0,35.0,-11.441595228930556,0,45.013224573456306,3.411277323252209,2.0406629119944233,201.2,16,0.205685618729097,0.11170317742253799,0.3367060146149522,0.3978909700316759,0.2293888166449935,0.2727272727272727,0.21212121212121213,0.2192513368983957,0.151323706377858,David Njoku,TE,CLE,6.0
00-0033895,2022,58,87,555.0,4,491.0,326.0,29.0,1.2463771053494592,1,20.309801852736637,2.0347954409416076,1.8158727468102736,139.5,15,0.13384615384615384,0.12153465346534653,0.1394354148845167,0.297996953541508,0.12979420018709073,0.16666666666666666,0.1380952380952381,0.14102564102564102,0.0955846077947706,Gerald Everett,TE,CHI,12.0
00-0034351,2019,58,87,607.0,5,500.0,334.0,33.0,8.64560102731973,0,17.984774033158487,2.3258433058882355,1.8553423003642735,144.7,15,0.15398230088495576,0.11148272017837235,0.19195402298850575,0.3201596274701315,0.15940126050420167,0.19230769230769232,0.16176470588235295,0.16521739130434782,0.10283415771220647,Dallas Goedert,TE,PHI,10.0
00-0034351,2021,56,76,830.0,4,643.0,386.0,42.0,52.33043191915097,1,23.902611042754636,3.1044301870286692,3.082101851390614,165.0,15,0.17511520737327188,0.17257112184648415,0.24200626959247648,0.4007297085370951,0.2528945764777575,0.23529411764705882,0.2781456953642384,0.27380952380952384,0.13022066483568517,Dallas Goedert,TE,PHI,8.0
00-0034351,2022,55,69,702.0,3,424.0,420.0,40.0,45.187987072817165,0,28.47765233686346,2.4181013812138263,2.1173453186836624,141.2,12,0.18449197860962566,0.14696707105719237,0.2843601895734597,0.3943116247601924,0.22659780503550678,0.17647058823529413,0.273972602739726,0.26380368098159507,0.12906528217034421,Dallas Goedert,TE,PHI,11.0
00-0034383,2020,63,89,615.0,4,573.0,279.0,33.0,13.081543243394375,0,21.75433568769482,2.3321683861830946,1.9826101235857756,146.5,16,0.13928012519561817,0.12068239258635215,0.1354368932038835,0.305466101862509,0.13633340722677897,0.16,0.14285714285714285,0.14453125,0.09629668581645127,Dalton Schultz,TE,HOU,10.0
00-0034383,2021,78,104,808.0,8,734.0,348.0,43.0,46.23608383688971,1,23.395568344799997,2.9023300721551735,2.517514583059457,208.8,17,0.160741885625966,0.14411937954054585,0.15337152930806522,0.35640833207138567,0.16280475518839413,0.2,0.17338709677419356,0.17708333333333334,0.11368090944727559,Dalton Schultz,TE,HOU,3.0
00-0034383,2022,57,89,577.0,5,640.0,204.0,27.0,-0.3395475966057493,0,15.779795722272137,2.6843085390919708,2.3948818143365367,142.7,15,0.18275154004106775,0.16393442622950818,0.13645484949832776,0.4052748510452082,0.16415362731152205,0.19230769230769232,0.1588235294117647,0.16326530612244897,0.10470320639812164,Dalton Schultz,TE,HOU,9.0
