,player_id,season,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,ppr_sh,name,position,team
3315,00-0032725,2016,11,16,93.0,1,75.0,39.0,6.0,7.323248405257459,0,10.695454545454545,0.44694476809297057,0.22828675291852027,26.3,9,0.047619047619047616,0.02494180246092451,0.052,0.09138201339731103,0.04525547445255475,0.125,0.057692307692307696,0.0625,0.03913108168427317,Stephen Anderson,TE,FA
3316,00-0032725,2017,25,52,342.0,1,460.0,132.0,17.0,-10.102070504608848,0,29.82199551285577,1.4741140922004534,1.318707372400873,65.2,14,0.11206896551724138,0.09698503057136833,0.1029641185647426,0.24569147273295674,0.1046831955922865,0.03571428571428571,0.10429447852760736,0.09424083769633508,0.056588380287802255,Stephen Anderson,TE,FA
3317,00-0032725,2020,8,11,106.0,0,44.0,80.0,7.0,5.3689262149855494,0,7.832411067193676,0.3202797202797203,0.18838718948368072,18.6,3,0.09401709401709402,0.0567741935483871,0.18561484918793503,0.1864449958643507,0.1387434554973822,0.0,0.175,0.1590909090909091,0.07227230338824993,Stephen Anderson,TE,FA
3318,00-0032725,2021,16,19,165.0,1,67.0,115.0,9.0,7.209891159058316,0,21.081818181818182,0.5009655021029364,0.2126028805548434,38.5,11,0.04449648711943794,0.021488133418858243,0.07287705956907478,0.08393523741424351,0.05103618929786576,0.045454545454545456,0.05521472392638037,0.05405405405405406,0.03352140145578658,Stephen Anderson,TE,FA
3319,00-0032725,2022,3,7,9.0,0,36.0,6.0,0.0,-3.2955367397516966,0,8.0,0.1700570835495589,0.1369346962022942,3.9000000000000004,5,0.03225806451612903,0.026470588235294117,0.00933125972006221,0.06956356736242884,0.007097791798107256,0.0,0.0,0.0,0.009247842170160296,Stephen Anderson,TE,FA
3329,00-0032745,2016,6,10,38.0,1,42.0,11.0,3.0,2.519897711055819,0,10.365384615384615,0.29575682315620394,0.12703378942158797,15.8,9,0.03076923076923077,0.012616401321718233,0.014175257731958763,0.056246967211220744,0.016101694915254237,0.07692307692307693,0.02459016393442623,0.02962962962962963,0.021409214092140923,Alan Cross,TE,FA
3330,00-0032745,2017,5,6,58.0,0,41.0,25.0,3.0,3.1151885017752647,0,23.0752688172043,0.16911412512218965,0.11916049510279093,10.8,5,0.031746031746031744,0.020177165354330708,0.05422993492407809,0.06376077990251218,0.03961748633879782,0.0,0.036585365853658534,0.03296703296703297,0.022633917344287036,Alan Cross,TE,FA
3331,00-0032745,2018,2,5,9.0,0,12.0,7.0,1.0,-3.6427381681860425,0,1.5,0.13189940141159653,0.03609521791339973,2.9000000000000004,4,0.033112582781456956,0.008086253369272238,0.01647058823529412,0.05613787686760323,0.00706436420722135,0.0,0.015384615384615385,0.013333333333333334,0.00671825047491081,Alan Cross,TE,FA
3414,00-0032864,2016,3,4,11.0,0,11.0,4.0,0.0,-1.6276323597994633,0,1.4285714285714286,0.11402336402336402,0.03522967237450082,4.1,3,0.038461538461538464,0.012585812356979404,0.011527377521613832,0.06776095757789122,0.01585014409221902,0.0,0.0,0.0,0.01808079026283295,Alex Ellis,TE,PHI
3512,00-0032986,2019,7,8,91.0,0,16.0,79.0,4.0,5.528984864940867,0,16.066666666666666,0.24404692082111437,0.08470650832989252,16.1,5,0.04419889502762431,0.011188811188811189,0.1592741935483871,0.07524939149248541,0.07777777777777778,0.0,0.06896551724137931,0.06153846153846154,0.04065656565656566,J.P. Holtz,TE,FA
3513,00-0032986,2020,0,1,0.0,0,6.0,0.0,0.0,-5.067855661967769,0,0.0,0.047619047619047616,0.03592814371257485,0.0,1,0.047619047619047616,0.03592814371257485,0.0,0.1001710863986313,0.0,0.0,0.0,0.0,0.0,J.P. Holtz,TE,FA
3539,00-0033043,2017,8,13,100.0,0,122.0,42.0,6.0,4.320020919491071,0,4.031503979891077,0.3467011128775835,0.4371240072003738,18.0,4,0.08333333333333333,0.10581092801387684,0.09438202247191012,0.20964874241110149,0.11947431302270012,0.0,0.14285714285714285,0.13333333333333333,0.06613270629730325,Austin Traylor,TE,FA
3549,00-0033054,2018,3,7,45.0,0,70.0,27.0,2.0,-0.6761592850080542,0,8.523809523809524,0.2456087360517221,0.3099297013535409,7.500000000000001,6,0.03553299492385787,0.04009163802978236,0.04047976011994003,0.08537280280961271,0.029335071707953065,0.0,0.028985507246376812,0.02531645569620253,0.013869369036171317,Rico Gathers,TE,FA
3566,00-0033080,2016,10,12,127.0,2,101.0,44.0,7.0,4.895555047383217,0,12.413623188405797,0.3390690576472316,0.3694814869093824,34.7,8,0.041237113402061855,0.04014308426073132,0.05269461077844311,0.09397013751167785,0.07175141242937853,0.2857142857142857,0.07954545454545454,0.09473684210526316,0.059920566396131934,Seth DeValve,TE,FA
3567,00-0033080,2017,33,58,395.0,1,501.0,171.0,18.0,-3.677635795428456,0,14.462668792781168,1.6268367099018766,1.516319698236282,76.5,16,0.10104529616724739,0.09656900539707017,0.0981067125645439,0.22882314856852723,0.11167656205824145,0.06666666666666667,0.11464968152866242,0.11046511627906977,0.06839028053424878,Seth DeValve,TE,FA
3568,00-0033080,2018,5,7,74.0,1,87.0,15.0,3.0,1.6682719448581338,0,4.303571428571429,0.183987187842757,0.2618761500565807,18.400000000000002,5,0.034482758620689655,0.049403747870528106,0.017814726840855107,0.09124713622745698,0.04701397712833545,0.1111111111111111,0.04411764705882353,0.05194805194805195,0.037638587734729785,Seth DeValve,TE,FA
3569,00-0033080,2019,12,18,140.0,0,109.0,61.0,7.0,3.870992416254012,0,8.070362903225806,0.5430229865713736,0.4175146879279654,26.0,7,0.0743801652892562,0.06022099447513812,0.07393939393939394,0.1597470435139948,0.08284023668639054,0.0,0.08641975308641975,0.07692307692307693,0.04813923347528235,Seth DeValve,TE,FA
3570,00-0033080,2020,0,1,0.0,0,35.0,0.0,0.0,-0.5793064474128187,0,0.0,0.021739130434782608,0.08557457212713937,0.0,1,0.02,0.08620689655172414,0.0,0.09896551724137932,0.0,,0.0,0.0,0.0,Seth DeValve,TE,FA
3574,00-0033090,2016,36,53,478.0,8,462.0,194.0,30.0,35.705531492305454,0,15.335785160884646,1.5209882705271638,1.5914536856017962,129.8,13,0.11134453781512606,0.11229946524064172,0.11879975505205144,0.25685637891520247,0.1339310731297282,0.32,0.17341040462427745,0.1919191919191919,0.11461773484273176,Hunter Henry,TE,NEP
3575,00-0033090,2017,45,62,579.0,4,534.0,221.0,32.0,38.9372609612861,0,18.521855180351295,1.7295202558398937,1.9942848342410533,126.9,12,0.14318706697459585,0.1533601378518093,0.13076923076923078,0.3374687107433412,0.16806966618287372,0.19047619047619047,0.1927710843373494,0.1925133689839572,0.11324290558629305,Hunter Henry,TE,NEP
3576,00-0033090,2019,55,76,652.0,5,779.0,159.0,36.0,23.48607750300951,1,10.239059033606653,2.225520811441227,2.587274825624105,150.2,12,0.1743119266055046,0.20641229464758876,0.09642207398423287,0.4265977256263279,0.18580792248503847,0.25,0.225,0.22777777777777777,0.1356624155496947,Hunter Henry,TE,NEP
3577,00-0033090,2020,60,93,613.0,4,741.0,226.0,35.0,18.157682038861033,0,15.83449238620827,2.499440023172955,2.494705618875174,145.3,14,0.16518650088809947,0.17345505617977527,0.11316975463194792,0.3865437962759694,0.15351865765088907,0.14814814814814814,0.17676767676767677,0.17333333333333334,0.10460612518178285,Hunter Henry,TE,NEP
3578,00-0033090,2021,50,75,603.0,9,726.0,144.0,34.0,34.444384314925315,0,14.069234805895414,2.3528698667007615,3.1208015544153502,164.3,16,0.14097744360902256,0.16990404867774397,0.07468879668049792,0.34738940435572907,0.1478303505761216,0.375,0.1827956989247312,0.20476190476190476,0.11192403062753754,Hunter Henry,TE,NEP
3579,00-0033090,2022,41,59,509.0,2,454.0,203.0,23.0,13.664598329949342,0,21.83305162018392,1.983355667478549,2.2315240056168717,103.9,16,0.11637080867850098,0.12174845803164387,0.1152099886492622,0.27195497944306657,0.1423776223776224,0.11764705882352941,0.1464968152866242,0.14367816091954022,0.08484403070390331,Hunter Henry,TE,NEP
3580,00-0033090,2023,42,61,419.0,6,538.0,78.0,29.0,18.465609720856815,0,10.084135951863454,1.9080263745149795,2.5055738610412224,119.9,13,0.14087759815242495,0.1672365557973267,0.05386740331491713,0.34510564186649884,0.1554154302670623,0.42857142857142855,0.23577235772357724,0.25547445255474455,0.13101820486482943,Hunter Henry,TE,NEP
3586,00-0033095,2017,1,1,4.0,0,4.0,0.0,0.0,0.038114589639008045,0,1.0,0.03333333333333333,0.016129032258064516,1.4,1,0.03333333333333333,0.016129032258064516,0.0,0.06290322580645162,0.0163265306122449,0.0,0.0,0.0,0.016,Garrett Griffin,TE,FA
3587,00-0033095,2021,4,4,39.0,0,12.0,27.0,2.0,2.262449524598196,0,6.333333333333334,0.11010452961672473,0.058219754332828534,7.9,2,0.05,0.025423728813559324,0.09747292418772563,0.09533898305084747,0.081419624217119,0.0,0.09090909090909091,0.07692307692307693,0.04474399637516992,Garrett Griffin,TE,FA
3602,00-0033110,2016,11,29,85.0,1,203.0,26.0,3.0,-16.205957641475834,0,7.591467938526762,0.8226032975894965,0.747509733954459,25.5,11,0.07435897435897436,0.0696636925188744,0.022608695652173914,0.16726941555356106,0.037694013303769404,0.1111111111111111,0.029411764705882353,0.036036036036036036,0.0366116295764537,Tyler Higbee,TE,LAR
3603,00-0033110,2017,25,45,295.0,1,482.0,77.0,12.0,1.240443882562091,0,10.223059646446742,1.3554671330905321,1.7411354579966254,60.5,14,0.0982532751091703,0.13314917127071824,0.0400832899531494,0.25389924968033006,0.08071135430916553,0.038461538461538464,0.07058823529411765,0.0663265306122449,0.04650269023827825,Tyler Higbee,TE,LAR
3604,00-0033110,2018,24,34,292.0,2,229.0,137.0,16.0,18.77416561616701,0,22.736787179988276,0.9557536800371765,0.8062201268962357,65.2,14,0.0670611439842209,0.052692130694891856,0.07025641025641026,0.14274542053224484,0.06797020484171322,0.06666666666666667,0.07476635514018691,0.07377049180327869,0.04246063274157626,Tyler Higbee,TE,LAR
3605,00-0033110,2019,69,89,734.0,3,591.0,390.0,36.0,28.704143454102432,0,15.98344649720178,2.2405183320758666,2.0412134778976068,160.4,14,0.1545138888888889,0.13677389493172876,0.18589132507149667,0.3411899492787164,0.17360454115421003,0.15,0.18,0.17727272727272728,0.11778355436107563,Tyler Higbee,TE,LAR
3606,00-0033110,2020,44,60,521.0,5,479.0,238.0,27.0,34.21358825880452,1,19.419405353848077,1.7277092224240083,2.144578230911398,128.2,15,0.10771992818671454,0.13055328427364404,0.112,0.26602251969898705,0.13146606106484987,0.2777777777777778,0.13917525773195877,0.1509433962264151,0.09431880048851546,Tyler Higbee,TE,LAR
3607,00-0033110,2021,61,85,560.0,5,458.0,275.0,33.0,4.090717142722793,0,55.445400322760264,2.341825055486396,1.5425822569106962,147.0,15,0.1551094890510949,0.09840996991834981,0.14270887389724962,0.3113922095113222,0.12838147638697844,0.1388888888888889,0.15714285714285714,0.15447154471544716,0.09710790207295644,Tyler Higbee,TE,LAR
3608,00-0033110,2022,72,108,620.0,3,327.0,404.0,32.0,4.885178858540428,0,25.466033636170938,3.463168950701579,1.5074422908762442,152.0,16,0.21301775147928995,0.09162230316615298,0.23059360730593606,0.3928244697518573,0.18235294117647058,0.2,0.18497109826589594,0.18617021276595744,0.1308652604390874,Tyler Higbee,TE,LAR
